"org_id","cluster_id","devices","node_name","mount_point","total_size","used_space","available_space","ts"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/33ed1dfdd6b457c8e27067330007b50d70be45567c0c32a6bc58b02cbadbf90d/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/3d517848ca03ce6e7248469d136c345432089b777c271f063d6f7a143056180b/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/4e4680107ed1fe828836e96b410a561305dbd68761049d88139b1852e183192b/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/52e99e97e8b370b604fef33848269455d3fdfbf2032c40f44bb53d2378444d13/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/aa80cea29c256cbae6c4441946385d52dde70d7ca52a72588a44ceee861efc6c/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/d10cd6790eb6c4dee643a24827922ca82fb1e5caf483d66c2088260407feb8f9/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/dbbf4b2d4de5e46255da7730a1bc025941ef3e20e09243796f3e11846caa5e71/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['shm']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.grpc.v1.cri/sandboxes/eb1f1966ea09424288c9f6ba7e92c7449cecc629e7b2fada911204e53fab4ea8/shm",67108864,0,67108864,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/012c3e54264425389e970c5857fbefaee4f2c0c2da6453283607440b2b866919/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/0fcaadd87209d3d08d3fd13ea26277ffd7f6105993b8a18e6f0115851fee7618/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/10aeb0c17a7261a36f15799dcedb108cf185ad02975bbae1f091ae03812415a9/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/33ed1dfdd6b457c8e27067330007b50d70be45567c0c32a6bc58b02cbadbf90d/rootfs",16656896000,8014802944,8625315840,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/3d517848ca03ce6e7248469d136c345432089b777c271f063d6f7a143056180b/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/4907ccf09b561e20e72a03ce771c9b84c0059955ee46bcc6b6fb08fc544b6f49/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/4e4680107ed1fe828836e96b410a561305dbd68761049d88139b1852e183192b/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/52e99e97e8b370b604fef33848269455d3fdfbf2032c40f44bb53d2378444d13/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/6ad03f77834414181cbffe3f60b9f25e642df3d40424e9c12eb7aa25ce374818/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/786e1da97e0357468704c6291aa49a59ec2387d1f999d551a1cf6a25335ba0f7/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/7b842874f185ac608fdda61f57ff8924b21dcdf4af3f12a460dcd38568b9f365/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/8aa28f940c5ef3830d5e5f3dc4660e3dfbaeaa470625aa4867da137858f22b03/rootfs",16656896000,8014794752,8625324032,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/a04674c13330f5297c6ea12ecbf236120c50bc15c599c27fd738899e89ca418e/rootfs",16656896000,8014802944,8625315840,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/aa80cea29c256cbae6c4441946385d52dde70d7ca52a72588a44ceee861efc6c/rootfs",16656896000,8014802944,8625315840,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/b97a458bc83c4882a041a192f19a032e1da45b10a04c2fc8f22fbdb820cb1fd2/rootfs",16656896000,8014807040,8625311744,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/d0b607e2376bc46ed4cf5ec5a3f91f5a527011b4e75881dead416689e257c17b/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/d10cd6790eb6c4dee643a24827922ca82fb1e5caf483d66c2088260407feb8f9/rootfs",16656896000,8014798848,8625319936,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/dbbf4b2d4de5e46255da7730a1bc025941ef3e20e09243796f3e11846caa5e71/rootfs",16656896000,8014798848,8625319936,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/e6d151bc3d9f48149ecd9e7186e0b68086134bb1177cc66c79dc43fefa567370/rootfs",16656896000,8014802944,8625315840,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/eb1f1966ea09424288c9f6ba7e92c7449cecc629e7b2fada911204e53fab4ea8/rootfs",16656896000,8014790656,8625328128,"2025-09-02 11:20:57.491"
"46501dbc-3205-4b6c-81ac-f7c5e38539f6","2f9ffa04-2160-4ba7-a54a-609c33c5eaf4","['overlay']","gke-gke-2708-0-kryst-multi-device-poo-9545024a-9wgf","/run/containerd/io.containerd.runtime.v2.task/k8s.io/f279de4fb5ede489658d80fa6e8d22609bca02db8edf4a9abfb9dc7a5ca2fe55/rootfs",16656896000,8014811136,8625307648,"2025-09-02 11:20:57.491"
